customer_id,customer_tier,region,plan,industry,monthly_revenue,mrr,arr,customer_since,churn_flag,renewal_date,account_age_days,usage_score,support_tickets,nps_score
CUS-007293,platinum,EU,unlimited,finance,14345,14345,172140,2023-10-03,false,2024-10-03,1065,30,8,3
CUS-007294,bronze,NA,starter,finance,160,160,1920,2023-01-15,true,2024-01-15,1326,38,11,2
CUS-007295,bronze,APAC,starter,tech,169,169,2028,2024-08-29,false,2025-08-29,734,99,9,10
CUS-007296,platinum,NA,starter,retail,19576,19576,234912,2024-11-01,true,2025-11-01,670,83,2,9
CUS-007297,platinum,APAC,starter,finance,16553,16553,198636,2024-11-29,true,2025-11-29,642,52,14,9
CUS-007298,bronze,EU,enterprise,finance,204,204,2448,2023-06-09,false,2024-06-09,1181,63,8,0
CUS-007299,bronze,NA,starter,finance,54,54,648,2024-08-18,true,2025-08-18,745,47,14,7
CUS-007300,silver,LATAM,professional,media,698,698,8376,2023-02-18,false,2024-02-18,1293,41,13,0
CUS-007301,gold,EU,professional,media,2281,2281,27372,2024-09-14,false,2025-09-14,718,46,11,7
CUS-007302,silver,NA,unlimited,tech,959,959,11508,2024-07-18,false,2025-07-18,776,60,5,7
CUS-007303,platinum,EU,enterprise,media,20562,20562,246744,2023-10-26,false,2024-10-26,1042,86,13,0
CUS-007304,platinum,LATAM,enterprise,tech,19265,19265,231180,2023-12-24,false,2024-12-24,984,46,2,2
CUS-007305,silver,LATAM,professional,manufacturing,999,999,11988,2023-05-15,false,2024-05-15,1206,61,13,9
CUS-007306,silver,NA,starter,tech,1096,1096,13152,2023-11-09,false,2024-11-09,1028,53,3,5
CUS-007307,silver,NA,enterprise,retail,334,334,4008,2024-09-17,false,2025-09-17,715,31,11,6
CUS-007308,silver,EU,enterprise,healthcare,1102,1102,13224,2023-06-16,false,2024-06-16,1174,41,8,4
CUS-007309,platinum,EU,enterprise,tech,10599,10599,127188,2024-04-28,false,2025-04-28,857,73,4,3
CUS-007310,silver,NA,starter,retail,774,774,9288,2024-02-20,false,2025-02-20,925,48,2,3
CUS-007311,silver,LATAM,enterprise,healthcare,779,779,9348,2024-12-13,false,2025-12-13,628,35,14,6
CUS-007312,silver,NA,professional,finance,391,391,4692,2024-09-08,false,2025-09-08,725,49,0,3
CUS-007313,gold,NA,enterprise,retail,1665,1665,19980,2024-04-22,false,2025-04-22,864,100,1,3
CUS-007314,bronze,LATAM,unlimited,retail,89,89,1068,2023-12-16,false,2024-12-16,991,65,7,5
CUS-007315,platinum,LATAM,starter,healthcare,23106,23106,277272,2023-12-26,false,2024-12-26,981,64,13,7
CUS-007316,bronze,EU,starter,finance,114,114,1368,2024-10-04,false,2025-10-04,699,73,1,4
CUS-007317,silver,APAC,professional,retail,1021,1021,12252,2023-11-25,false,2024-11-25,1013,93,6,3
CUS-007318,bronze,APAC,starter,tech,172,172,2064,2024-08-24,true,2025-08-24,739,69,14,10
CUS-007319,gold,EU,unlimited,finance,3865,3865,46380,2024-04-29,true,2025-04-29,856,76,0,2
CUS-007320,platinum,LATAM,enterprise,manufacturing,24446,24446,293352,2024-06-06,true,2025-06-06,819,48,9,5
CUS-007321,gold,LATAM,enterprise,media,4213,4213,50556,2024-03-26,false,2025-03-26,890,34,3,8
CUS-007322,bronze,APAC,unlimited,retail,123,123,1476,2023-04-17,false,2024-04-17,1234,60,4,7
CUS-007323,gold,APAC,professional,healthcare,4355,4355,52260,2023-01-21,false,2024-01-21,1321,90,13,7
CUS-007324,silver,NA,unlimited,retail,1175,1175,14100,2024-10-20,true,2025-10-20,682,85,3,9
CUS-007325,gold,LATAM,starter,tech,4865,4865,58380,2024-10-05,true,2025-10-05,698,30,4,9
CUS-007326,gold,NA,enterprise,healthcare,1917,1917,23004,2023-07-14,false,2024-07-14,1146,79,11,6
CUS-007327,silver,LATAM,starter,retail,496,496,5952,2024-03-06,false,2025-03-06,911,60,7,4
CUS-007328,silver,EU,unlimited,healthcare,1247,1247,14964,2024-09-27,true,2025-09-27,706,69,6,8
CUS-007329,bronze,NA,starter,tech,148,148,1776,2023-06-26,false,2024-06-26,1165,63,4,4
CUS-007330,platinum,NA,starter,retail,23092,23092,277104,2023-07-29,false,2024-07-29,1132,75,11,2
CUS-007331,silver,EU,starter,finance,734,734,8808,2023-05-09,true,2024-05-09,1213,59,4,8
CUS-007332,gold,APAC,enterprise,tech,1500,1500,18000,2024-11-08,false,2025-11-08,663,96,3,1
CUS-007333,bronze,LATAM,starter,manufacturing,113,113,1356,2023-09-07,false,2024-09-07,1092,48,7,5
CUS-007334,silver,APAC,starter,healthcare,756,756,9072,2023-06-28,false,2024-06-28,1162,37,1,7
CUS-007335,platinum,LATAM,starter,finance,6407,6407,76884,2023-07-15,false,2024-07-15,1146,65,12,8
CUS-007336,silver,EU,starter,retail,1007,1007,12084,2023-12-03,false,2024-12-03,1005,78,1,10
CUS-007337,silver,APAC,enterprise,media,1200,1200,14400,2024-08-15,true,2025-08-15,749,97,4,3
CUS-007338,gold,NA,enterprise,healthcare,4729,4729,56748,2023-03-11,false,2024-03-11,1271,66,5,3
CUS-007339,platinum,LATAM,professional,retail,12422,12422,149064,2023-03-10,false,2024-03-10,1272,52,6,8
CUS-007340,platinum,EU,professional,healthcare,18850,18850,226200,2023-11-04,true,2024-11-04,1034,54,3,5
CUS-007341,platinum,NA,starter,media,21855,21855,262260,2024-07-13,true,2025-07-13,782,92,5,5
CUS-007342,platinum,APAC,starter,manufacturing,9073,9073,108876,2024-06-19,true,2025-06-19,806,99,11,2
CUS-007343,platinum,LATAM,professional,tech,11266,11266,135192,2023-06-11,false,2024-06-11,1179,37,5,2
CUS-007344,bronze,APAC,unlimited,finance,117,117,1404,2024-08-06,false,2025-08-06,757,38,4,5
CUS-007345,gold,APAC,starter,manufacturing,3382,3382,40584,2023-08-20,false,2024-08-20,1110,97,9,7
CUS-007346,gold,NA,starter,media,4182,4182,50184,2024-11-11,false,2025-11-11,661,51,13,4
CUS-007347,gold,APAC,professional,media,2491,2491,29892,2024-01-07,true,2025-01-07,969,34,6,2
CUS-007348,gold,LATAM,enterprise,manufacturing,1703,1703,20436,2023-01-30,true,2024-01-30,1311,34,13,10
CUS-007349,platinum,APAC,professional,retail,23239,23239,278868,2024-09-05,false,2025-09-05,727,58,4,1
CUS-007350,bronze,EU,unlimited,finance,101,101,1212,2023-04-29,true,2024-04-29,1222,54,6,7
CUS-007351,platinum,APAC,starter,manufacturing,13373,13373,160476,2023-10-17,false,2024-10-17,1051,34,13,9
CUS-007352,platinum,NA,professional,finance,18455,18455,221460,2024-02-14,false,2025-02-14,931,90,9,4
CUS-007353,gold,APAC,unlimited,manufacturing,3409,3409,40908,2024-08-25,false,2025-08-25,739,42,5,7
CUS-007354,bronze,NA,enterprise,media,237,237,2844,2024-05-21,true,2025-05-21,834,87,1,4
CUS-007355,gold,LATAM,enterprise,tech,3919,3919,47028,2023-03-25,false,2024-03-25,1257,80,2,5
CUS-007356,silver,EU,enterprise,finance,914,914,10968,2023-01-21,false,2024-01-21,1320,55,6,8
CUS-007357,platinum,NA,starter,media,16435,16435,197220,2024-03-06,true,2025-03-06,911,64,14,5
CUS-007358,bronze,APAC,enterprise,finance,56,56,672,2023-04-27,false,2024-04-27,1224,86,12,4
CUS-007359,gold,APAC,starter,media,4542,4542,54504,2024-12-08,true,2025-12-08,633,86,4,10
CUS-007360,silver,NA,professional,healthcare,721,721,8652,2024-05-23,false,2025-05-23,833,30,15,6
CUS-007361,bronze,EU,professional,manufacturing,244,244,2928,2023-11-08,false,2024-11-08,1029,81,2,7
CUS-007362,gold,NA,unlimited,finance,4057,4057,48684,2023-03-26,false,2024-03-26,1257,94,10,2
CUS-007363,bronze,LATAM,professional,manufacturing,191,191,2292,2023-12-03,false,2024-12-03,1004,92,10,10
CUS-007364,platinum,EU,unlimited,finance,6174,6174,74088,2023-10-09,false,2024-10-09,1060,41,11,6
CUS-007365,bronze,LATAM,enterprise,media,168,168,2016,2024-05-20,false,2025-05-20,835,99,3,1
CUS-007366,gold,EU,unlimited,media,1891,1891,22692,2023-12-11,false,2024-12-11,997,38,8,8
CUS-007367,platinum,NA,starter,tech,23647,23647,283764,2024-01-30,true,2025-01-30,946,71,14,1
CUS-007368,bronze,LATAM,enterprise,media,72,72,864,2023-10-29,false,2024-10-29,1039,82,7,3
CUS-007369,platinum,APAC,professional,healthcare,12687,12687,152244,2023-05-28,false,2024-05-28,1193,50,5,7
CUS-007370,bronze,APAC,unlimited,healthcare,238,238,2856,2024-10-30,false,2025-10-30,673,82,11,4
CUS-007371,bronze,EU,starter,manufacturing,76,76,912,2023-05-26,false,2024-05-26,1196,39,13,4
CUS-007372,gold,EU,starter,finance,3850,3850,46200,2023-04-08,false,2024-04-08,1244,39,7,6
CUS-007373,bronze,EU,starter,manufacturing,75,75,900,2023-04-15,false,2024-04-15,1236,68,11,3
CUS-007374,gold,LATAM,unlimited,tech,1631,1631,19572,2024-05-01,true,2025-05-01,854,63,4,3
CUS-007375,silver,NA,enterprise,healthcare,1171,1171,14052,2023-04-25,false,2024-04-25,1226,42,6,2
CUS-007376,platinum,APAC,professional,manufacturing,22734,22734,272808,2023-12-25,true,2024-12-25,982,90,12,3
CUS-007377,gold,LATAM,enterprise,healthcare,1311,1311,15732,2023-05-13,false,2024-05-13,1209,81,5,2
CUS-007378,silver,APAC,enterprise,retail,572,572,6864,2024-08-30,false,2025-08-30,733,100,12,2
CUS-007379,platinum,LATAM,enterprise,finance,12785,12785,153420,2024-09-09,false,2025-09-09,724,76,10,7
CUS-007380,platinum,EU,unlimited,manufacturing,14462,14462,173544,2024-06-04,false,2025-06-04,820,72,7,9
CUS-007381,bronze,EU,starter,retail,73,73,876,2024-08-19,false,2025-08-19,744,61,2,4
CUS-007382,bronze,APAC,enterprise,retail,87,87,1044,2024-02-05,false,2025-02-05,940,88,6,4
CUS-007383,silver,NA,starter,tech,632,632,7584,2024-02-26,false,2025-02-26,919,54,8,3
CUS-007384,gold,EU,unlimited,tech,3363,3363,40356,2024-12-13,false,2025-12-13,628,53,13,8
CUS-007385,platinum,LATAM,professional,media,18730,18730,224760,2023-03-15,false,2024-03-15,1267,68,8,3
CUS-007386,gold,LATAM,enterprise,media,1535,1535,18420,2024-05-04,false,2025-05-04,851,99,10,1
CUS-007387,bronze,NA,professional,finance,215,215,2580,2023-02-10,false,2024-02-10,1301,45,9,9
CUS-007388,platinum,NA,starter,tech,14133,14133,169596,2024-12-16,true,2025-12-16,625,89,8,0
CUS-007389,bronze,EU,enterprise,healthcare,105,105,1260,2023-05-22,false,2024-05-22,1199,93,7,8
CUS-007390,bronze,EU,starter,retail,132,132,1584,2023-08-19,false,2024-08-19,1111,45,8,10
CUS-007391,bronze,LATAM,starter,media,156,156,1872,2024-10-14,true,2025-10-14,688,92,14,2
CUS-007392,gold,NA,unlimited,tech,2104,2104,25248,2023-04-21,true,2024-04-21,1230,78,3,2
CUS-007393,bronze,EU,unlimited,finance,118,118,1416,2024-11-22,false,2025-11-22,649,92,14,8
CUS-007394,bronze,EU,enterprise,finance,71,71,852,2023-12-21,true,2024-12-21,987,90,12,7
CUS-007395,gold,NA,starter,retail,4477,4477,53724,2024-10-04,false,2025-10-04,699,64,11,10
CUS-007396,silver,LATAM,enterprise,manufacturing,715,715,8580,2023-03-08,false,2024-03-08,1274,38,11,8
CUS-007397,gold,LATAM,unlimited,media,3078,3078,36936,2023-03-03,false,2024-03-03,1280,83,14,7
CUS-007398,bronze,APAC,enterprise,healthcare,238,238,2856,2023-11-28,false,2024-11-28,1009,87,6,7
CUS-007399,platinum,APAC,enterprise,tech,14109,14109,169308,2023-08-16,true,2024-08-16,1114,73,8,0
CUS-007400,platinum,NA,professional,tech,6427,6427,77124,2024-02-01,false,2025-02-01,944,53,7,5
CUS-007401,gold,NA,starter,tech,2375,2375,28500,2024-03-07,false,2025-03-07,909,80,8,8
CUS-007402,silver,EU,unlimited,healthcare,615,615,7380,2024-08-08,false,2025-08-08,755,91,7,5
CUS-007403,silver,APAC,unlimited,manufacturing,350,350,4200,2023-07-27,false,2024-07-27,1133,34,9,3
CUS-007404,platinum,EU,enterprise,healthcare,5579,5579,66948,2023-03-16,false,2024-03-16,1267,77,2,5
CUS-007405,platinum,APAC,professional,manufacturing,22643,22643,271716,2023-12-31,false,2024-12-31,976,36,10,1
CUS-007406,gold,APAC,professional,healthcare,1414,1414,16968,2023-05-18,true,2024-05-18,1204,43,8,8
CUS-007407,gold,NA,starter,finance,4206,4206,50472,2023-08-21,false,2024-08-21,1108,40,8,6
CUS-007408,platinum,APAC,starter,finance,8149,8149,97788,2023-03-12,false,2024-03-12,1270,73,8,7
CUS-007409,bronze,LATAM,unlimited,tech,119,119,1428,2023-10-08,false,2024-10-08,1060,86,10,1
CUS-007410,silver,EU,starter,media,1111,1111,13332,2024-02-07,false,2025-02-07,938,89,13,7
CUS-007411,gold,NA,unlimited,healthcare,1617,1617,19404,2024-12-30,false,2025-12-30,611,43,10,5
CUS-007412,platinum,NA,enterprise,manufacturing,9162,9162,109944,2023-05-22,false,2024-05-22,1200,30,7,2
CUS-007413,gold,LATAM,professional,manufacturing,2651,2651,31812,2024-07-24,false,2025-07-24,771,40,9,5
CUS-007414,gold,EU,enterprise,healthcare,2184,2184,26208,2023-06-08,false,2024-06-08,1182,66,5,3
CUS-007415,silver,NA,unlimited,tech,655,655,7860,2023-03-24,true,2024-03-24,1258,44,15,6
CUS-007416,platinum,NA,starter,tech,23043,23043,276516,2024-11-15,false,2025-11-15,656,91,1,6
CUS-007417,bronze,NA,enterprise,manufacturing,112,112,1344,2024-06-29,false,2025-06-29,795,90,12,0
CUS-007418,bronze,APAC,enterprise,tech,235,235,2820,2024-06-01,true,2025-06-01,823,36,2,5
CUS-007419,bronze,APAC,professional,tech,240,240,2880,2024-02-04,false,2025-02-04,941,65,7,5
CUS-007420,gold,APAC,starter,healthcare,4827,4827,57924,2024-11-17,false,2025-11-17,654,82,15,7
CUS-007421,gold,NA,starter,media,3870,3870,46440,2023-10-30,false,2024-10-30,1038,64,14,6
CUS-007422,silver,APAC,unlimited,tech,1201,1201,14412,2024-09-04,false,2025-09-04,729,31,6,10
CUS-007423,bronze,APAC,starter,retail,250,250,3000,2024-08-04,false,2025-08-04,759,50,0,7
CUS-007424,gold,EU,enterprise,tech,2521,2521,30252,2024-11-13,false,2025-11-13,658,71,5,4
CUS-007425,gold,NA,starter,manufacturing,3000,3000,36000,2024-08-26,false,2025-08-26,737,80,11,5
CUS-007426,gold,EU,starter,healthcare,4068,4068,48816,2024-02-08,false,2025-02-08,938,33,2,3
CUS-007427,gold,EU,unlimited,retail,2385,2385,28620,2024-05-05,false,2025-05-05,850,99,11,1
CUS-007428,bronze,EU,professional,tech,234,234,2808,2023-05-18,false,2024-05-18,1203,97,12,7
CUS-007429,platinum,APAC,enterprise,finance,12842,12842,154104,2024-12-08,false,2025-12-08,633,79,2,3
CUS-007430,bronze,LATAM,starter,retail,238,238,2856,2023-01-29,false,2024-01-29,1312,96,9,2
CUS-007431,bronze,NA,enterprise,manufacturing,159,159,1908,2023-09-10,false,2024-09-10,1088,73,4,7
CUS-007432,bronze,NA,unlimited,manufacturing,89,89,1068,2024-08-11,false,2025-08-11,753,68,12,4
CUS-007433,bronze,APAC,professional,healthcare,121,121,1452,2023-06-09,true,2024-06-09,1182,47,14,9
CUS-007434,platinum,LATAM,enterprise,media,11734,11734,140808,2023-01-05,true,2024-01-05,1336,69,12,5
CUS-007435,silver,APAC,unlimited,manufacturing,629,629,7548,2024-10-10,false,2025-10-10,692,56,2,2
CUS-007436,platinum,EU,unlimited,finance,16997,16997,203964,2024-06-26,false,2025-06-26,799,79,3,7
CUS-007437,silver,LATAM,enterprise,manufacturing,863,863,10356,2023-10-25,false,2024-10-25,1043,74,0,9
CUS-007438,bronze,APAC,professional,healthcare,113,113,1356,2024-12-02,false,2025-12-02,639,41,6,5
CUS-007439,bronze,NA,starter,healthcare,131,131,1572,2023-09-24,false,2024-09-24,1074,77,4,6
CUS-007440,bronze,EU,professional,media,119,119,1428,2024-11-17,false,2025-11-17,654,99,13,7
CUS-007441,gold,EU,starter,retail,4511,4511,54132,2024-07-14,false,2025-07-14,781,62,14,7
CUS-007442,gold,LATAM,unlimited,retail,1070,1070,12840,2023-01-06,true,2024-01-06,1335,39,8,2
CUS-007443,platinum,LATAM,unlimited,finance,10252,10252,123024,2024-02-03,false,2025-02-03,942,65,7,9
CUS-007444,gold,NA,unlimited,tech,2900,2900,34800,2024-06-22,false,2025-06-22,803,67,6,9
CUS-007445,bronze,LATAM,enterprise,finance,117,117,1404,2023-06-10,false,2024-06-10,1180,62,4,2
CUS-007446,gold,NA,professional,tech,2274,2274,27288,2023-01-27,false,2024-01-27,1314,61,3,5
CUS-007447,platinum,LATAM,professional,finance,5509,5509,66108,2023-07-01,false,2024-07-01,1159,92,10,8
CUS-007448,platinum,LATAM,enterprise,retail,22952,22952,275424,2024-08-09,false,2025-08-09,754,62,13,9
CUS-007449,bronze,LATAM,starter,media,131,131,1572,2023-11-09,false,2024-11-09,1029,44,1,9
CUS-007450,platinum,LATAM,professional,media,19734,19734,236808,2023-08-02,true,2024-08-02,1127,89,0,10
CUS-007451,bronze,EU,professional,finance,151,151,1812,2024-06-07,false,2025-06-07,817,38,5,7
CUS-007452,bronze,EU,unlimited,media,99,99,1188,2024-10-06,false,2025-10-06,697,67,11,0
CUS-007453,bronze,NA,unlimited,tech,146,146,1752,2023-10-05,true,2024-10-05,1064,72,6,0
CUS-007454,platinum,APAC,unlimited,healthcare,19097,19097,229164,2024-05-13,true,2025-05-13,842,92,1,3
CUS-007455,silver,EU,professional,manufacturing,668,668,8016,2023-01-23,false,2024-01-23,1319,35,5,3
CUS-007456,platinum,LATAM,unlimited,tech,5531,5531,66372,2023-05-20,false,2024-05-20,1201,89,6,4
CUS-007457,gold,LATAM,unlimited,media,1122,1122,13464,2023-10-29,false,2024-10-29,1039,98,1,7
CUS-007458,silver,LATAM,professional,healthcare,437,437,5244,2023-04-07,false,2024-04-07,1244,92,7,2
CUS-007459,platinum,EU,starter,finance,9557,9557,114684,2023-02-14,false,2024-02-14,1297,95,3,4
CUS-007460,gold,EU,starter,healthcare,3244,3244,38928,2024-07-09,false,2025-07-09,785,66,4,2
CUS-007461,platinum,EU,unlimited,tech,8971,8971,107652,2024-11-08,false,2025-11-08,663,65,6,2
CUS-007462,silver,LATAM,enterprise,manufacturing,318,318,3816,2023-08-11,true,2024-08-11,1119,39,9,6
CUS-007463,bronze,NA,enterprise,tech,68,68,816,2023-04-17,false,2024-04-17,1234,85,10,9
CUS-007464,platinum,APAC,starter,retail,7917,7917,95004,2024-02-26,false,2025-02-26,920,81,11,1
CUS-007465,silver,NA,professional,tech,602,602,7224,2023-06-06,true,2024-06-06,1185,43,10,5
CUS-007466,gold,LATAM,enterprise,healthcare,2260,2260,27120,2024-11-29,false,2025-11-29,642,48,3,6
CUS-007467,gold,LATAM,starter,retail,4384,4384,52608,2024-10-14,false,2025-10-14,689,90,7,5
CUS-007468,bronze,NA,unlimited,finance,64,64,768,2024-04-20,false,2025-04-20,865,70,8,1
CUS-007469,silver,LATAM,starter,media,259,259,3108,2024-05-28,false,2025-05-28,827,93,14,8
CUS-007470,platinum,NA,enterprise,media,22319,22319,267828,2024-03-04,false,2025-03-04,912,35,10,5
CUS-007471,gold,LATAM,unlimited,finance,4408,4408,52896,2024-03-01,true,2025-03-01,915,91,10,4
CUS-007472,gold,LATAM,professional,manufacturing,1878,1878,22536,2023-08-03,false,2024-08-03,1126,79,11,1
CUS-007473,silver,LATAM,professional,healthcare,1111,1111,13332,2023-09-14,false,2024-09-14,1084,82,7,1
CUS-007474,gold,EU,professional,tech,4943,4943,59316,2024-10-12,false,2025-10-12,690,86,6,9
CUS-007475,bronze,EU,unlimited,tech,99,99,1188,2024-08-29,false,2025-08-29,734,88,7,7
CUS-007476,platinum,APAC,enterprise,media,10238,10238,122856,2023-10-03,false,2024-10-03,1066,44,12,3
CUS-007477,bronze,APAC,enterprise,manufacturing,99,99,1188,2024-05-02,true,2025-05-02,853,93,4,2
CUS-007478,platinum,APAC,starter,media,22758,22758,273096,2023-02-13,false,2024-02-13,1297,44,5,8
CUS-007479,bronze,EU,starter,media,95,95,1140,2024-03-20,false,2025-03-20,897,33,0,2
CUS-007480,gold,NA,starter,retail,2595,2595,31140,2023-08-10,false,2024-08-10,1119,97,10,8
CUS-007481,platinum,APAC,enterprise,retail,6587,6587,79044,2024-04-30,false,2025-04-30,855,87,11,9
CUS-007482,platinum,EU,enterprise,finance,15217,15217,182604,2023-03-02,false,2024-03-02,1280,78,8,5
CUS-007483,platinum,APAC,professional,tech,14825,14825,177900,2023-10-21,false,2024-10-21,1048,68,5,1
CUS-007484,silver,APAC,unlimited,retail,643,643,7716,2023-10-07,false,2024-10-07,1062,48,8,4
CUS-007485,gold,EU,enterprise,retail,1037,1037,12444,2024-11-12,false,2025-11-12,659,92,10,10
CUS-007486,platinum,APAC,professional,finance,9026,9026,108312,2024-02-20,false,2025-02-20,925,69,2,5
CUS-007487,platinum,EU,starter,tech,11976,11976,143712,2024-09-17,false,2025-09-17,715,50,2,9
CUS-007488,platinum,APAC,starter,finance,16507,16507,198084,2024-02-24,false,2025-02-24,921,53,2,10
CUS-007489,silver,EU,unlimited,media,621,621,7452,2023-09-23,false,2024-09-23,1075,63,8,0
CUS-007490,silver,LATAM,starter,retail,457,457,5484,2023-12-02,true,2024-12-02,1005,90,13,1
CUS-007491,gold,LATAM,enterprise,retail,1315,1315,15780,2023-06-28,false,2024-06-28,1162,60,6,3
CUS-007492,bronze,APAC,enterprise,tech,236,236,2832,2024-10-10,true,2025-10-10,692,39,6,2
CUS-007493,platinum,LATAM,professional,healthcare,24413,24413,292956,2024-10-28,true,2025-10-28,674,85,12,2
CUS-007494,bronze,APAC,professional,healthcare,78,78,936,2024-09-13,false,2025-09-13,719,78,1,9
CUS-007495,gold,LATAM,enterprise,media,4032,4032,48384,2024-09-19,false,2025-09-19,713,58,13,10
CUS-007496,silver,NA,unlimited,media,1151,1151,13812,2023-11-23,false,2024-11-23,1014,83,12,1
CUS-007497,gold,EU,starter,healthcare,4577,4577,54924,2024-09-02,false,2025-09-02,731,67,14,3
CUS-007498,gold,APAC,unlimited,retail,1754,1754,21048,2023-03-20,true,2024-03-20,1262,44,3,3
CUS-007499,bronze,NA,unlimited,media,181,181,2172,2023-12-25,false,2024-12-25,983,77,3,7
CUS-007500,platinum,APAC,unlimited,media,14257,14257,171084,2024-04-19,false,2025-04-19,867,59,13,4
CUS-007501,gold,LATAM,professional,finance,1607,1607,19284,2023-12-25,false,2024-12-25,982,54,2,0
CUS-007502,bronze,EU,starter,tech,70,70,840,2023-02-27,false,2024-02-27,1283,53,9,8
CUS-007503,gold,EU,starter,tech,2653,2653,31836,2024-04-26,false,2025-04-26,859,76,10,8
CUS-007504,bronze,APAC,unlimited,media,100,100,1200,2023-12-11,false,2024-12-11,996,60,8,5
CUS-007505,silver,LATAM,starter,healthcare,763,763,9156,2023-11-03,false,2024-11-03,1034,36,7,1
CUS-007506,gold,APAC,unlimited,media,1472,1472,17664,2024-03-26,false,2025-03-26,890,48,10,3
CUS-007507,silver,LATAM,starter,retail,779,779,9348,2023-04-01,false,2024-04-01,1250,97,8,5
