transaction_id,customer_id,transaction_date,amount,type,region,flagged
TXN-00014276,CUS-055981,2025-12-11,1999,refund,EU,false
TXN-00014277,CUS-096676,2025-12-24,99,Add-on,NA,false
TXN-00014278,CUS-044590,2026-02-09,19999,Add-on,NA,false
TXN-00014279,CUS-077604,2026-01-20,199,Add-on,APAC,false
TXN-00014280,CUS-027408,2025-11-26,4999,Add-on,NA,true
TXN-00014281,CUS-094197,2025-11-23,9999,upgrade,NA,false
TXN-00014282,CUS-087116,2025-12-09,99999,Add-on,NA,false
TXN-00014283,CUS-050334,2025-11-17,99,upgrade,EU,false
TXN-00014284,CUS-045342,2025-12-04,199,refund,APAC,false
TXN-00014285,CUS-045765,2026-02-04,49999,refund,NA,false
TXN-00014286,CUS-029969,2026-06-08,99999,refund,EU,false
TXN-00014287,CUS-002303,2026-01-27,499,upgrade,APAC,false
TXN-00014288,CUS-059140,2026-02-23,4999,Add-on,NA,false
TXN-00014289,CUS-018091,2026-06-19,1999,upgrade,EU,true
TXN-00014290,CUS-091048,2025-11-17,499,subscription,EU,false
TXN-00014291,CUS-019092,2025-12-29,1999,subscription,NA,false
TXN-00014292,CUS-097251,2026-01-24,499,subscription,EU,false
TXN-00014293,CUS-053059,2026-02-28,99,refund,EU,false
TXN-00014294,CUS-068598,2026-06-27,99,downgrade,NA,false
TXN-00014295,CUS-050790,2025-12-04,19999,upgrade,EU,false
TXN-00014296,CUS-057581,2026-08-23,1999,subscription,EU,false
TXN-00014297,CUS-001055,2026-08-21,9999,upgrade,NA,false
TXN-00014298,CUS-099918,2026-02-20,49999,downgrade,EU,false
TXN-00014299,CUS-058756,2026-01-22,99999,upgrade,EU,false
TXN-00014300,CUS-049708,2025-10-08,99999,upgrade,APAC,false
TXN-00014301,CUS-029311,2026-03-13,199,subscription,NA,false
TXN-00014302,CUS-030727,2025-11-29,499,subscription,EU,false
TXN-00014303,CUS-021091,2026-03-30,4999,downgrade,NA,false
TXN-00014304,CUS-095024,2026-04-22,499,upgrade,EU,true
TXN-00014305,CUS-060845,2026-07-04,999,Add-on,APAC,false
TXN-00014306,CUS-043650,2025-10-05,4999,downgrade,APAC,false
TXN-00014307,CUS-065231,2025-09-24,19999,refund,APAC,false
TXN-00014308,CUS-049577,2026-03-18,9999,Add-on,NA,false
TXN-00014309,CUS-022100,2025-11-23,999,downgrade,EU,false
TXN-00014310,CUS-003194,2026-03-30,49999,downgrade,EU,false
TXN-00014311,CUS-038458,2025-09-28,999,upgrade,EU,false
TXN-00014312,CUS-069256,2026-01-29,99999,upgrade,NA,false
TXN-00014313,CUS-011770,2026-07-29,1999,downgrade,EU,false
TXN-00014314,CUS-000281,2026-07-22,99999,subscription,NA,false
TXN-00014315,CUS-018863,2025-11-26,199,Add-on,APAC,false
TXN-00014316,CUS-025649,2026-08-05,19999,refund,APAC,false
TXN-00014317,CUS-071413,2026-01-22,999,downgrade,NA,false
TXN-00014318,CUS-034836,2025-09-24,49999,subscription,NA,false
TXN-00014319,CUS-086824,2026-01-01,9999,refund,APAC,false
TXN-00014320,CUS-080405,2026-02-08,1999,refund,NA,false
TXN-00014321,CUS-017039,2026-02-19,499,Add-on,NA,false
TXN-00014322,CUS-078232,2026-05-03,9999,upgrade,NA,false
TXN-00014323,CUS-037855,2026-07-30,99,downgrade,APAC,false
TXN-00014324,CUS-053455,2026-03-19,199,refund,EU,false
TXN-00014325,CUS-063189,2026-03-06,99,Add-on,EU,false
TXN-00014326,CUS-058856,2026-04-09,99,downgrade,NA,false
TXN-00014327,CUS-060496,2026-06-02,999,upgrade,APAC,false
TXN-00014328,CUS-040972,2026-02-22,9999,upgrade,EU,false
TXN-00014329,CUS-064337,2025-10-07,9999,Add-on,EU,false
TXN-00014330,CUS-099823,2026-01-26,499,upgrade,NA,false
TXN-00014331,CUS-063775,2026-01-22,99999,subscription,EU,false
TXN-00014332,CUS-057368,2026-07-29,19999,Add-on,EU,false
TXN-00014333,CUS-069602,2026-02-25,999,refund,NA,false
TXN-00014334,CUS-081428,2026-01-09,9999,downgrade,APAC,false
TXN-00014335,CUS-054804,2026-02-11,4999,refund,NA,false
TXN-00014336,CUS-080820,2025-10-31,19999,subscription,EU,false
TXN-00014337,CUS-073936,2026-05-19,99999,upgrade,APAC,false
TXN-00014338,CUS-013102,2025-09-12,999,downgrade,NA,false
TXN-00014339,CUS-045372,2026-01-25,999,Add-on,APAC,false
TXN-00014340,CUS-093192,2026-02-22,99999,refund,EU,false
TXN-00014341,CUS-093253,2026-07-06,99999,upgrade,NA,false
TXN-00014342,CUS-094293,2026-05-10,199,upgrade,EU,false
TXN-00014343,CUS-062727,2025-10-19,9999,refund,APAC,false
TXN-00014344,CUS-095055,2026-05-12,9999,subscription,NA,false
TXN-00014345,CUS-003967,2026-06-04,1999,subscription,NA,false
TXN-00014346,CUS-008202,2025-09-16,9999,refund,EU,false
TXN-00014347,CUS-004502,2026-01-23,199,upgrade,EU,false
TXN-00014348,CUS-064166,2026-02-17,49999,refund,EU,false
TXN-00014349,CUS-074946,2026-08-05,199,refund,EU,true
TXN-00014350,CUS-010415,2025-12-25,499,subscription,EU,false
TXN-00014351,CUS-063889,2026-05-23,99,refund,NA,false
TXN-00014352,CUS-063286,2025-10-12,99,upgrade,EU,false
TXN-00014353,CUS-034915,2026-05-17,1999,subscription,EU,false
TXN-00014354,CUS-038812,2025-10-25,1999,downgrade,NA,false
TXN-00014355,CUS-057550,2026-07-31,1999,upgrade,APAC,false
TXN-00014356,CUS-016190,2026-08-19,4999,upgrade,APAC,false
TXN-00014357,CUS-017316,2026-03-21,499,Add-on,EU,false
TXN-00014358,CUS-064549,2026-06-29,1999,subscription,NA,false
TXN-00014359,CUS-036312,2025-10-20,9999,downgrade,EU,false
TXN-00014360,CUS-031644,2026-01-12,999,subscription,EU,false
TXN-00014361,CUS-058644,2025-12-02,49999,Add-on,APAC,false
TXN-00014362,CUS-086509,2026-07-10,4999,subscription,NA,false
TXN-00014363,CUS-006484,2026-02-12,499,refund,APAC,false
TXN-00014364,CUS-019027,2025-09-23,19999,downgrade,APAC,false
TXN-00014365,CUS-094415,2025-10-06,9999,refund,APAC,false
TXN-00014366,CUS-026127,2026-03-01,9999,refund,APAC,false
TXN-00014367,CUS-097736,2025-12-02,199,Add-on,EU,false
TXN-00014368,CUS-053813,2025-12-05,19999,subscription,APAC,true
TXN-00014369,CUS-016871,2026-01-05,99999,subscription,EU,false
TXN-00014370,CUS-013965,2026-07-19,199,subscription,EU,false
TXN-00014371,CUS-077823,2026-07-29,1999,refund,APAC,false
TXN-00014372,CUS-001753,2025-10-12,199,upgrade,NA,false
TXN-00014373,CUS-052314,2026-05-16,199,subscription,NA,false
TXN-00014374,CUS-048112,2025-11-21,499,subscription,NA,false
TXN-00014375,CUS-026607,2026-07-01,1999,upgrade,EU,false
TXN-00014376,CUS-054441,2025-11-05,99999,downgrade,EU,false
TXN-00014377,CUS-033834,2025-10-13,99999,downgrade,APAC,false
TXN-00014378,CUS-000311,2026-07-22,499,upgrade,APAC,false
TXN-00014379,CUS-038978,2025-09-20,199,Add-on,NA,false
TXN-00014380,CUS-069473,2025-12-13,19999,Add-on,APAC,false
TXN-00014381,CUS-053295,2026-05-23,19999,Add-on,APAC,false
TXN-00014382,CUS-016705,2025-09-12,499,refund,EU,false
TXN-00014383,CUS-020982,2026-03-25,19999,subscription,APAC,false
TXN-00014384,CUS-047714,2026-02-05,99999,downgrade,APAC,false
TXN-00014385,CUS-031297,2025-09-20,99,downgrade,EU,false
TXN-00014386,CUS-094193,2026-03-01,9999,subscription,EU,false
TXN-00014387,CUS-091580,2026-08-31,19999,refund,EU,false
TXN-00014388,CUS-078360,2026-08-07,19999,upgrade,NA,false
TXN-00014389,CUS-061519,2026-07-12,4999,upgrade,NA,false
TXN-00014390,CUS-050256,2026-04-24,4999,downgrade,APAC,false
TXN-00014391,CUS-030431,2026-05-22,49999,Add-on,NA,true
TXN-00014392,CUS-024478,2026-03-01,199,downgrade,NA,false
TXN-00014393,CUS-094719,2025-11-04,99,refund,EU,false
TXN-00014394,CUS-088166,2026-06-13,99999,upgrade,EU,false
TXN-00014395,CUS-036591,2025-10-17,99,downgrade,APAC,false
TXN-00014396,CUS-073281,2025-12-09,99999,subscription,EU,false
TXN-00014397,CUS-033300,2026-07-06,19999,refund,EU,false
TXN-00014398,CUS-068177,2025-09-29,999,Add-on,EU,false
TXN-00014399,CUS-028430,2026-06-28,199,subscription,EU,false
TXN-00014400,CUS-036965,2026-04-26,4999,subscription,EU,false
TXN-00014401,CUS-081200,2026-05-08,99,subscription,APAC,false
TXN-00014402,CUS-059510,2026-04-10,49999,Add-on,EU,false
TXN-00014403,CUS-099613,2025-09-14,49999,downgrade,APAC,true
TXN-00014404,CUS-070429,2025-12-28,99,refund,APAC,false
TXN-00014405,CUS-043198,2026-03-26,9999,upgrade,APAC,false
TXN-00014406,CUS-070985,2026-06-26,499,upgrade,EU,false
TXN-00014407,CUS-094141,2026-03-05,99999,upgrade,NA,false
TXN-00014408,CUS-034357,2025-11-02,99999,refund,EU,false
TXN-00014409,CUS-085075,2026-04-16,99999,Add-on,APAC,true
TXN-00014410,CUS-054041,2025-11-19,19999,Add-on,APAC,false
TXN-00014411,CUS-082584,2026-08-28,19999,upgrade,EU,false
TXN-00014412,CUS-074675,2026-05-15,99999,Add-on,EU,false
TXN-00014413,CUS-076722,2026-03-30,9999,Add-on,APAC,false
TXN-00014414,CUS-017113,2025-11-20,999,refund,EU,true
TXN-00014415,CUS-005884,2025-10-19,1999,downgrade,NA,false
TXN-00014416,CUS-012691,2026-03-26,99,Add-on,APAC,false
TXN-00014417,CUS-095259,2026-04-12,199,refund,NA,false
TXN-00014418,CUS-039229,2026-07-14,199,upgrade,APAC,false
TXN-00014419,CUS-042230,2026-05-04,999,subscription,APAC,false
TXN-00014420,CUS-017771,2026-03-12,99,subscription,EU,false
TXN-00014421,CUS-014584,2026-07-05,49999,Add-on,APAC,false
TXN-00014422,CUS-014198,2025-09-28,499,downgrade,EU,false
TXN-00014423,CUS-010043,2026-05-08,99,downgrade,NA,false
TXN-00014424,CUS-037285,2025-12-08,1999,refund,NA,false
TXN-00014425,CUS-001837,2025-11-16,19999,upgrade,EU,false
TXN-00014426,CUS-083007,2025-10-06,49999,Add-on,NA,false
TXN-00014427,CUS-083316,2026-08-27,49999,downgrade,APAC,false
TXN-00014428,CUS-054122,2026-01-07,499,downgrade,NA,false
TXN-00014429,CUS-069586,2025-12-03,9999,Add-on,APAC,false
TXN-00014430,CUS-034472,2026-09-02,199,downgrade,EU,false
TXN-00014431,CUS-002375,2025-10-03,99,refund,EU,false
TXN-00014432,CUS-035578,2026-06-15,49999,downgrade,NA,false
TXN-00014433,CUS-033843,2026-06-29,9999,upgrade,APAC,false
TXN-00014434,CUS-032510,2025-12-01,199,refund,EU,false
TXN-00014435,CUS-031985,2026-04-10,19999,Add-on,APAC,false
TXN-00014436,CUS-037247,2026-05-29,99999,subscription,EU,false
TXN-00014437,CUS-098448,2026-05-23,999,downgrade,APAC,false
TXN-00014438,CUS-067768,2026-04-12,19999,upgrade,EU,false
TXN-00014439,CUS-046142,2025-10-13,999,upgrade,NA,false
TXN-00014440,CUS-060647,2025-12-10,19999,refund,NA,false
TXN-00014441,CUS-094985,2026-03-13,99,upgrade,EU,false
TXN-00014442,CUS-026601,2026-05-25,99999,Add-on,NA,false
TXN-00014443,CUS-016173,2026-04-19,99999,subscription,APAC,false
TXN-00014444,CUS-092384,2026-06-27,1999,upgrade,EU,false
TXN-00014445,CUS-089284,2025-09-20,9999,subscription,EU,false
TXN-00014446,CUS-089860,2025-12-11,999,downgrade,EU,false
TXN-00014447,CUS-090572,2026-03-01,999,Add-on,APAC,false
TXN-00014448,CUS-009805,2026-02-23,999,Add-on,APAC,true
TXN-00014449,CUS-022621,2025-11-18,99,refund,APAC,false
TXN-00014450,CUS-023941,2025-12-27,19999,downgrade,NA,false
TXN-00014451,CUS-036970,2025-10-20,99,Add-on,NA,false
TXN-00014452,CUS-020490,2025-12-20,9999,upgrade,EU,false
TXN-00014453,CUS-051200,2026-02-26,999,Add-on,APAC,false
TXN-00014454,CUS-034414,2026-01-23,999,subscription,NA,false
TXN-00014455,CUS-020825,2026-08-28,199,subscription,EU,false
TXN-00014456,CUS-027735,2026-05-18,499,refund,NA,false
TXN-00014457,CUS-093597,2025-12-25,99999,refund,NA,false
TXN-00014458,CUS-051258,2026-08-29,4999,downgrade,APAC,false
TXN-00014459,CUS-076488,2025-12-22,4999,downgrade,APAC,false
TXN-00014460,CUS-015727,2025-12-31,99,Add-on,EU,false
TXN-00014461,CUS-061899,2026-01-01,199,Add-on,EU,false
TXN-00014462,CUS-048472,2026-01-06,199,upgrade,NA,false
TXN-00014463,CUS-081682,2026-01-18,99,refund,APAC,false
TXN-00014464,CUS-078532,2026-05-02,99,Add-on,NA,false
TXN-00014465,CUS-094756,2026-05-15,99999,refund,EU,false
TXN-00014466,CUS-009220,2025-11-11,19999,subscription,NA,false
TXN-00014467,CUS-024265,2026-05-14,499,upgrade,EU,false
TXN-00014468,CUS-065856,2025-11-30,99999,refund,NA,false
TXN-00014469,CUS-024197,2025-12-13,19999,subscription,EU,false
TXN-00014470,CUS-075770,2026-01-20,1999,refund,EU,false
TXN-00014471,CUS-087793,2025-12-05,99,upgrade,APAC,false
TXN-00014472,CUS-095213,2025-09-11,999,subscription,APAC,false
TXN-00014473,CUS-087260,2026-07-15,999,refund,EU,true
TXN-00014474,CUS-012912,2025-09-11,9999,Add-on,NA,false
TXN-00014475,CUS-004270,2026-01-13,19999,Add-on,NA,false
TXN-00014476,CUS-089525,2025-11-17,499,Add-on,EU,false
TXN-00014477,CUS-015558,2026-01-11,19999,upgrade,EU,false
TXN-00014478,CUS-072660,2026-02-05,199,downgrade,APAC,false
TXN-00014479,CUS-016419,2026-03-09,19999,subscription,NA,false
TXN-00014480,CUS-082058,2025-10-12,9999,subscription,NA,false
TXN-00014481,CUS-041290,2026-03-24,199,downgrade,APAC,false
TXN-00014482,CUS-020354,2026-05-04,199,subscription,EU,false
TXN-00014483,CUS-026255,2025-12-11,99,downgrade,EU,false
TXN-00014484,CUS-085416,2026-04-19,99999,upgrade,NA,false
TXN-00014485,CUS-058888,2026-03-08,49999,refund,APAC,false
TXN-00014486,CUS-099644,2026-06-10,199,subscription,NA,false
TXN-00014487,CUS-044068,2026-05-27,9999,Add-on,NA,false
TXN-00014488,CUS-012870,2025-09-10,199,Add-on,APAC,true
TXN-00014489,CUS-065026,2026-06-11,499,refund,EU,true
TXN-00014490,CUS-034085,2026-03-13,199,subscription,APAC,false
TXN-00014491,CUS-022986,2025-12-29,1999,Add-on,APAC,false
TXN-00014492,CUS-097475,2025-12-25,499,subscription,NA,false
TXN-00014493,CUS-080266,2025-12-28,999,downgrade,NA,false
TXN-00014494,CUS-006764,2025-10-08,199,refund,APAC,false
TXN-00014495,CUS-001622,2025-10-26,499,Add-on,EU,false
TXN-00014496,CUS-024251,2026-06-23,99999,upgrade,NA,false
TXN-00014497,CUS-004169,2026-08-08,999,subscription,EU,false
TXN-00014498,CUS-072502,2026-08-30,99,upgrade,NA,false
TXN-00014499,CUS-086472,2026-01-06,4999,Add-on,NA,false
TXN-00014500,CUS-031226,2025-10-25,49999,upgrade,APAC,false
TXN-00014501,CUS-010444,2025-09-27,199,Add-on,APAC,false
TXN-00014502,CUS-022392,2026-04-24,19999,refund,EU,false
TXN-00014503,CUS-085582,2026-03-31,1999,downgrade,NA,false
TXN-00014504,CUS-050035,2026-07-31,99999,Add-on,APAC,false
TXN-00014505,CUS-042849,2026-01-30,99,refund,NA,false
TXN-00014506,CUS-048043,2026-03-08,99,upgrade,NA,false
TXN-00014507,CUS-011412,2026-06-08,99,upgrade,EU,false
TXN-00014508,CUS-097123,2026-07-08,199,subscription,NA,false
TXN-00014509,CUS-041696,2026-03-22,499,Add-on,APAC,false
TXN-00014510,CUS-082301,2025-11-26,9999,upgrade,EU,false
TXN-00014511,CUS-082348,2025-12-07,499,refund,NA,false
TXN-00014512,CUS-018120,2026-07-31,99,upgrade,EU,false
TXN-00014513,CUS-068998,2026-01-27,99999,refund,EU,false
TXN-00014514,CUS-072466,2025-11-10,19999,upgrade,APAC,false
TXN-00014515,CUS-012186,2025-10-28,199,subscription,NA,false
TXN-00014516,CUS-010166,2025-12-10,4999,downgrade,NA,false
TXN-00014517,CUS-031553,2026-03-10,49999,Add-on,NA,false
TXN-00014518,CUS-059644,2026-06-20,19999,downgrade,EU,false
TXN-00014519,CUS-010809,2026-07-15,9999,subscription,EU,false
TXN-00014520,CUS-079471,2026-05-09,19999,upgrade,EU,false
TXN-00014521,CUS-002587,2026-07-11,49999,refund,APAC,false
TXN-00014522,CUS-056539,2025-11-16,499,refund,NA,false
TXN-00014523,CUS-061238,2026-01-05,199,refund,NA,false
TXN-00014524,CUS-047490,2025-12-03,9999,upgrade,EU,false
TXN-00014525,CUS-013211,2026-01-10,999,upgrade,EU,false
TXN-00014526,CUS-063291,2026-05-23,19999,refund,APAC,false
TXN-00014527,CUS-057643,2026-06-11,49999,subscription,APAC,false
TXN-00014528,CUS-047098,2025-10-07,9999,subscription,EU,false
TXN-00014529,CUS-082019,2026-06-13,99999,refund,APAC,false
TXN-00014530,CUS-083686,2026-07-19,499,upgrade,NA,false
TXN-00014531,CUS-076989,2025-10-22,9999,downgrade,EU,false
TXN-00014532,CUS-070454,2025-11-22,499,refund,EU,false
TXN-00014533,CUS-006216,2025-12-05,999,downgrade,NA,false
TXN-00014534,CUS-045933,2026-07-31,9999,refund,EU,false
TXN-00014535,CUS-015637,2025-09-09,999,Add-on,EU,false
TXN-00014536,CUS-050466,2026-05-01,49999,downgrade,EU,false
TXN-00014537,CUS-014593,2026-04-26,9999,upgrade,NA,false
TXN-00014538,CUS-090139,2026-03-14,9999,Add-on,NA,false
TXN-00014539,CUS-025920,2026-05-16,1999,Add-on,APAC,false
TXN-00014540,CUS-079670,2026-01-15,4999,upgrade,EU,false
TXN-00014541,CUS-099037,2026-01-14,4999,Add-on,APAC,false
TXN-00014542,CUS-089562,2026-04-18,49999,upgrade,APAC,false
TXN-00014543,CUS-079689,2026-08-11,499,upgrade,APAC,false
TXN-00014544,CUS-082028,2026-04-24,199,Add-on,NA,false
TXN-00014545,CUS-043789,2026-02-03,4999,subscription,NA,false
TXN-00014546,CUS-066960,2026-05-28,99999,downgrade,NA,false
TXN-00014547,CUS-082585,2026-08-03,19999,subscription,APAC,true
TXN-00014548,CUS-009007,2026-02-06,1999,downgrade,NA,false
TXN-00014549,CUS-087074,2025-09-26,99999,upgrade,APAC,false
TXN-00014550,CUS-078995,2026-01-18,99999,Add-on,APAC,false
TXN-00014551,CUS-072631,2026-03-01,19999,refund,APAC,false
TXN-00014552,CUS-071361,2026-01-08,499,downgrade,EU,false
TXN-00014553,CUS-053186,2025-09-25,199,upgrade,EU,false
TXN-00014554,CUS-004742,2026-04-08,999,downgrade,APAC,false
TXN-00014555,CUS-090755,2026-04-06,9999,upgrade,APAC,false
TXN-00014556,CUS-094357,2025-10-09,99,Add-on,APAC,false
TXN-00014557,CUS-023666,2026-07-12,999,downgrade,EU,false
TXN-00014558,CUS-091678,2026-07-26,49999,subscription,NA,true
TXN-00014559,CUS-003664,2025-12-11,499,downgrade,APAC,false
TXN-00014560,CUS-005357,2025-12-22,199,refund,APAC,false
TXN-00014561,CUS-019613,2026-08-28,49999,Add-on,NA,false
TXN-00014562,CUS-065618,2026-01-24,99999,refund,EU,false
TXN-00014563,CUS-087874,2026-05-12,99,refund,APAC,false
TXN-00014564,CUS-035188,2026-06-03,4999,subscription,APAC,false
TXN-00014565,CUS-002744,2026-03-09,99999,refund,APAC,false
TXN-00014566,CUS-037654,2025-11-24,49999,refund,EU,false
TXN-00014567,CUS-076901,2026-06-05,4999,Add-on,APAC,false
TXN-00014568,CUS-064277,2026-06-01,199,refund,NA,false
TXN-00014569,CUS-081287,2026-04-04,999,subscription,EU,false
TXN-00014570,CUS-052427,2026-01-07,9999,subscription,NA,false
TXN-00014571,CUS-079325,2025-09-08,999,subscription,EU,false
TXN-00014572,CUS-017363,2025-11-09,19999,subscription,EU,false
TXN-00014573,CUS-063542,2026-08-18,9999,subscription,EU,true
TXN-00014574,CUS-097531,2026-06-11,999,Add-on,APAC,false
TXN-00014575,CUS-010615,2026-07-20,9999,downgrade,APAC,false
TXN-00014576,CUS-006094,2026-07-03,19999,upgrade,EU,false
TXN-00014577,CUS-017674,2025-10-18,1999,upgrade,NA,false
TXN-00014578,CUS-074339,2025-10-12,4999,Add-on,NA,false
TXN-00014579,CUS-055849,2026-01-24,1999,Add-on,APAC,false
TXN-00014580,CUS-064678,2026-04-09,1999,downgrade,APAC,false
TXN-00014581,CUS-041279,2025-12-20,499,refund,NA,false
TXN-00014582,CUS-031797,2025-11-24,199,upgrade,APAC,false
TXN-00014583,CUS-087602,2026-06-08,499,upgrade,APAC,false
TXN-00014584,CUS-032834,2025-11-19,9999,Add-on,NA,false
TXN-00014585,CUS-079557,2025-12-12,4999,subscription,APAC,false
TXN-00014586,CUS-025440,2026-04-16,19999,downgrade,NA,false
TXN-00014587,CUS-022850,2026-06-27,199,downgrade,EU,false
TXN-00014588,CUS-052243,2026-06-23,499,subscription,EU,false
TXN-00014589,CUS-014768,2026-01-11,49999,Add-on,NA,false
TXN-00014590,CUS-041218,2026-04-20,1999,subscription,EU,false
TXN-00014591,CUS-031395,2025-09-05,999,upgrade,EU,false
TXN-00014592,CUS-006638,2026-01-20,999,Add-on,EU,false
TXN-00014593,CUS-011058,2026-01-20,199,Add-on,EU,false
TXN-00014594,CUS-069596,2026-01-21,199,subscription,NA,false
TXN-00014595,CUS-020666,2026-06-18,9999,refund,NA,false
TXN-00014596,CUS-064549,2026-01-28,19999,Add-on,EU,false
TXN-00014597,CUS-087349,2026-06-09,4999,Add-on,APAC,false
TXN-00014598,CUS-097715,2026-01-17,199,upgrade,NA,false
TXN-00014599,CUS-031750,2026-05-19,4999,downgrade,EU,false
TXN-00014600,CUS-036276,2026-01-27,49999,Add-on,NA,false
TXN-00014601,CUS-002738,2026-01-25,4999,upgrade,EU,false
TXN-00014602,CUS-035786,2026-08-25,4999,downgrade,APAC,false
TXN-00014603,CUS-080847,2026-07-06,49999,upgrade,EU,false
TXN-00014604,CUS-013804,2026-04-18,1999,refund,NA,false
TXN-00014605,CUS-015383,2025-09-23,4999,refund,APAC,false
TXN-00014606,CUS-076066,2026-07-23,199,refund,NA,false
TXN-00014607,CUS-018361,2026-07-09,9999,Add-on,EU,false
TXN-00014608,CUS-004733,2026-01-21,1999,downgrade,APAC,false
TXN-00014609,CUS-082522,2025-09-26,999,upgrade,EU,false
TXN-00014610,CUS-022990,2025-10-20,4999,downgrade,NA,false
TXN-00014611,CUS-043007,2026-08-27,99,Add-on,APAC,true
TXN-00014612,CUS-098554,2026-06-03,199,subscription,EU,false
TXN-00014613,CUS-092827,2026-05-23,1999,Add-on,APAC,false
TXN-00014614,CUS-093901,2026-06-27,99999,upgrade,NA,false
TXN-00014615,CUS-073590,2025-12-07,9999,Add-on,APAC,false
TXN-00014616,CUS-008644,2026-06-06,199,subscription,APAC,false
TXN-00014617,CUS-033942,2025-12-11,999,upgrade,NA,false
TXN-00014618,CUS-061063,2026-03-05,999,upgrade,NA,false
TXN-00014619,CUS-069593,2025-12-08,199,Add-on,NA,false
TXN-00014620,CUS-064638,2025-12-26,999,refund,APAC,false
TXN-00014621,CUS-084140,2026-01-21,199,subscription,NA,false
TXN-00014622,CUS-064336,2026-03-26,1999,refund,APAC,false
TXN-00014623,CUS-069939,2025-11-30,99999,upgrade,NA,false
TXN-00014624,CUS-039409,2026-05-19,4999,upgrade,APAC,false
TXN-00014625,CUS-010894,2026-03-13,49999,upgrade,APAC,false
TXN-00014626,CUS-061208,2026-06-01,499,refund,EU,true
TXN-00014627,CUS-009475,2026-01-26,19999,refund,APAC,true
TXN-00014628,CUS-028064,2026-05-10,19999,subscription,APAC,false
TXN-00014629,CUS-047855,2026-04-13,199,Add-on,EU,false
TXN-00014630,CUS-005057,2025-09-12,9999,subscription,EU,false
TXN-00014631,CUS-070896,2026-07-12,49999,upgrade,EU,false
TXN-00014632,CUS-083102,2026-03-12,499,Add-on,EU,false
TXN-00014633,CUS-087830,2025-12-08,99999,upgrade,APAC,false
TXN-00014634,CUS-011409,2026-01-09,99999,downgrade,EU,false
TXN-00014635,CUS-055691,2026-02-07,1999,Add-on,NA,false
TXN-00014636,CUS-047940,2026-05-19,99999,Add-on,APAC,false
TXN-00014637,CUS-020807,2025-09-26,99,subscription,EU,false
TXN-00014638,CUS-088448,2025-09-15,199,Add-on,EU,false
TXN-00014639,CUS-079970,2026-08-30,499,subscription,EU,false
TXN-00014640,CUS-086817,2026-08-08,4999,subscription,EU,false
TXN-00014641,CUS-053177,2026-08-07,4999,subscription,APAC,false
